"","16-116B","16-117D","16-118B","16-118D","16-119B","16-119D","16-120B","16-120D","16-122B","16-122D","16-123D","16-124D","16-125D","16-126B"
"S100a7a",7.36823285503107,7.10002704064862,7.10002704064862,7.35543088193608,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.25899652582281,7.10002704064862,7.10002704064862,7.30751190000743,7.23339306294794,7.10002704064862
"S100b",8.16659829230206,8.03584455603185,7.9146180820115,7.96369629651676,8.09371591077711,7.8739374618577,7.90058186351324,8.038035054607,8.0625268797294,7.98760949676451,8.03176593641037,7.94415384848368,8.0794834241129,8.16749687049314
"S100pbp",8.47498385262659,8.22115758014842,8.41040413634198,8.4456057008002,8.34313395565719,8.41103326672308,8.2237488808204,8.43303149957727,8.2973626482121,8.35255530902444,8.41101715593573,8.3767936941752,8.47218622999139,8.32548276765055
"S1pr1",8.55673909904339,8.45318128954508,8.31136441974445,8.37465383866619,8.41383889582965,8.41578081004466,8.31296870495687,8.27222418764913,8.46650476290328,8.42010339103366,8.55330672836238,8.45320736553294,8.38461638171744,8.6573313775267
"S1pr2",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21701786864841,7.36672398618745,7.10002704064862,7.10002704064862,7.21246386038792,7.28145119228746,7.45742891372486,7.10002704064862,7.36647522313722,7.29706362655115
"S1pr3",7.50161754668462,7.63090337115041,7.35323840666608,7.10002704064862,7.45023522207315,7.45743358016286,7.62961656220989,7.28361934174667,7.64769769643966,7.39596755525698,7.66913833417354,7.4780847374248,7.45213148563627,7.52447318709857
"S1pr4",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.26543178697366,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.30947169382061,7.10002704064862,7.10002704064862,7.10002704064862,7.21384508154889
"S1pr5",7.10002704064862,7.37840292964196,7.32656417154425,7.28074258433469,7.33381691826501,7.30672704565672,7.45816400567646,7.35949116970925,7.48844402809106,7.49100870730674,7.30672433774387,7.49642470647553,7.39781977965702,7.44077712800954
"Saa3",7.54368657153079,7.45903949292327,7.32656417154425,7.52260740949492,7.33381691826501,7.39209605525857,7.10002704064862,7.39001942030442,7.39705730129459,7.10002704064862,7.10002704064862,7.56239587388009,7.42612741795521,7.400694949154
"Saa4",7.28981353680072,7.32743726433593,7.10002704064862,7.10002704064862,7.30255029384311,7.26884494287119,7.39989579562218,7.50945364330577,7.21246386038792,7.24819174357296,7.2688427299826,7.21988726958263,7.23339306294794,7.26094836943922
"Saal1",7.65040055863573,7.81263956451321,7.85209213715861,7.54125574462323,7.43029609246629,7.36672398618745,7.56615035652757,7.63261779643725,7.53396555825212,7.62125911575631,7.76964817403145,7.41660308163611,7.66248376381678,7.73881521854954
"Sac3d1",7.60001117300501,7.32743726433593,7.47502587074869,7.97256841323707,7.87566510343023,7.56065863249852,7.74685568900041,7.32480510022515,7.83796639551535,7.66093004953287,7.47665538726427,7.6712826109504,7.39781977965702,7.65434784959817
"Sacm1l",8.53553019771782,8.45318128954508,8.39309749682801,8.56531664820991,8.48004113147446,8.42050681582124,8.48673534495889,8.3226095313541,8.51348765259432,8.61247148237307,8.37716047280426,8.6506369273242,8.62849548449048,8.53728141810127
"Sacs",9.63955445645581,9.6389779569324,9.5046137916388,9.24984217160538,8.92670196115727,9.44468769537989,9.31817324077721,9.24582140307349,9.1919184343572,9.18016020899184,9.47271923630604,9.42539812981959,9.498871849683,9.27174712909279
"Sae1",8.42276483685157,8.41082856854779,8.49686032491328,8.7278344444404,8.48856452282022,8.64526604045684,8.39041976411018,8.50751813281547,8.47447941127023,8.53367964936833,8.32675723412261,8.32597614190583,8.55310960957311,8.40676291484479
"Safb",9.19737336430049,9.31668912732535,9.23036326554199,9.20884580273899,9.29033251421531,9.36110666419649,9.19362843104821,9.2261752902844,9.15885370939046,9.19721514545898,9.24150216241138,9.30179739356509,9.26032231064992,9.07995242091808
"Safb2",8.90317734760766,8.99660313681972,8.92362721997583,8.80703329780861,8.73497749598284,8.78264721573642,8.98732262455388,9.07640678902512,8.98699331667004,8.80017213472857,8.83925672711353,8.88055553976859,8.9271244480118,8.81219487658751
"Sag",7.10002704064862,7.10002704064862,7.21338284729887,7.35543088193608,7.26543178697366,7.10002704064862,7.35359236064467,7.10002704064862,7.25899652582281,7.30947169382061,7.2688427299826,7.21988726958263,7.10002704064862,7.37846313860718
"Sall1",7.56325002605859,7.77674332402312,7.49160104768684,7.54125574462323,7.50408432070171,7.49493200750045,7.52334904049831,7.4429209371312,7.53396555825212,7.63146746022321,7.41540415663434,7.6712826109504,7.9220301108046,7.7768875078252
"Sall2",8.59797580327349,9.19802458290294,8.8239034515486,8.82603519534671,8.82994356394197,8.9948636658554,8.67401784078394,8.97727120445684,8.62628257139258,8.91372910018243,8.79281783770492,8.91492288424841,8.79983423243818,8.82422858794023
"Sall3",7.428275490094,7.10002704064862,7.47502587074869,7.54125574462323,7.56608932122181,7.57563204533959,7.53809569310001,7.4429209371312,7.48844402809106,7.62125911575631,7.64413406973368,7.26948632277505,7.28856804299087,7.37846313860718
"Samd1",7.79122051353015,8.02282278484484,7.79231768481239,7.82686569284862,7.97027648077156,7.89130228143923,7.91573024183934,8.00375935198926,8.08661048850819,8.01616624216088,8.11343390267169,7.98337350846613,7.82316889431538,8.16749687049314
"Samd10",7.54368657153079,7.42130245593611,7.52276081014399,7.57630234283319,7.68120374521129,7.49493200750045,7.39989579562218,7.10002704064862,7.50420330896997,7.57815543492181,7.45742891372486,7.57742475814307,7.63068457869641,7.42137187229743
"Samd11",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21701786864841,7.39209605525857,7.3268810007868,7.10002704064862,7.10002704064862,7.37691449416983,7.10002704064862,7.30751190000743,7.33085972258021,7.10002704064862
"Samd12",7.68146710406611,7.71870894704469,7.90709277737713,7.38548436707947,7.45023522207315,7.64414112674178,7.73713844669728,7.61688638550334,7.61270583691737,7.56673321482859,7.71596094796017,7.83125539721681,7.54079339501006,7.47654719769874
"Samd13",7.10002704064862,7.10002704064862,7.29626424990556,7.22785396999922,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.25899652582281,7.24819174357296,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Samd14",7.82785415999797,7.92515850482414,7.85209213715861,7.78224709273964,7.81409341291586,7.66914570740301,7.8365592806587,7.82717076315563,7.7868064534634,7.8817591757444,7.93297009980229,7.74040957326455,7.83487246171861,7.83003079228767
"Samd15",7.10002704064862,7.2609135000678,7.10002704064862,7.28074258433469,7.36134080879668,7.39209605525857,7.29653884316416,7.50945364330577,7.25899652582281,7.46216300416017,7.2688427299826,7.39320316877115,7.23339306294794,7.29706362655115
"Samd3",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.3677354993418,7.10002704064862,7.10002704064862
"Samd4",7.71087596874616,7.67656793289242,7.59187524227312,7.46075406490068,7.48698705399159,7.52909249340099,7.66414574649597,7.41759134325431,7.60047419541812,7.64147492038415,7.68121743069804,7.54684401934188,7.42612741795521,7.400694949154
"Samd4b",8.89926846261815,8.90491768707169,9.08984503667822,8.81847055388529,8.78177217733558,8.72676248099672,8.83199846068123,8.83527094047469,8.86901133933625,8.76336622108729,8.98621324013205,8.822132702885,8.7571223860608,8.91641373017108
"Samd5",8.3096901298966,8.12174486658209,8.2825621274012,7.96369629651676,7.99219808440382,8.21170798491033,8.15921753288293,8.10261853061633,8.04400129690232,7.96996830228141,8.36727849986695,8.04234447758909,7.96199968107917,8.10425789374708
"Samd8",8.91868932264961,9.20686892609718,9.28090725216041,8.83729359875129,9.03518791408405,9.22727314731177,9.28967670408811,8.93173978181236,8.82894861602425,8.96677770606868,9.06181147121357,9.26957909359949,8.9897225642767,9.03536566011749
"Samd9l",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.30672704565672,7.10002704064862,7.10002704064862,7.29467494664535,7.33414201067535,7.10002704064862,7.10002704064862,7.28856804299087,7.21384508154889
"Samhd1",7.80366051072358,7.55345003115811,7.86021636027665,7.94563986706965,7.83226004098298,7.90825831801265,7.91573024183934,7.69119106108791,7.86215726392666,7.89502424464488,7.98011539052096,7.91961618354919,7.76129091879113,8.01642549593247
"Samm50",8.65231177806122,8.45318128954508,8.64464941098253,8.75215679940628,8.54642007110574,8.47113711857509,8.34558341161661,8.49718910136462,8.67373283475706,8.54019358382834,8.2898988782069,8.55003534552564,8.53739868836612,8.62228708595611
"Samsn1",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.30255029384311,7.26884494287119,7.10002704064862,7.10002704064862,7.10002704064862,7.20481831745087,7.30672433774387,7.10002704064862,7.10002704064862,7.10002704064862
"Sap130",8.46359999659534,8.46145138212002,8.19594094970113,8.25476144099395,8.22943311464849,8.4666330845238,8.53756159778005,8.09480840575581,8.26861779986895,8.2884723651833,8.30586413746635,8.23310230654763,8.19012674801476,8.26237661178207
"Sap18",8.1895015567012,8.19997996325874,8.17978863537416,8.20232446692383,8.13723212575642,8.18811976358023,8.10168188720109,8.14065496650942,8.25884361679532,8.21542789699795,8.05293615401941,8.18000770239986,8.21940332004653,8.139308310955
"Sap18b",8.00576654442514,8.00958945693486,8.18520433623656,8.1176124044497,8.43637116150698,8.12633426493938,8.1702928330723,8.16995455399305,8.22382477121207,8.17899236668352,8.10035361290628,8.32075010194691,8.11253582055746,8.32076948341301
"Sap25",7.6963630604977,7.98244943712135,7.60452558897725,7.10002704064862,7.53622324287458,7.10002704064862,7.76583720655027,7.48857263850965,7.72139338409716,7.72403730257765,7.5451584801589,7.10002704064862,7.47630998134662,7.8632475786772
"Sap30",7.61737715831411,7.2609135000678,7.29626424990556,7.63938172836313,7.46907883392929,7.47666030197681,7.68598251007417,7.50945364330577,7.60047419541812,7.54297467574335,7.52908690387331,7.60609856568967,7.61401277243525,7.44077712800954
"Sap30bp",8.14310159715631,8.17830710382212,8.27767818326778,8.38028787824831,8.25646924521942,8.39182274563159,8.50262945791831,8.12563706619181,8.16600394461217,8.22431815939866,8.11990125934619,8.40128205183118,8.20488026365947,8.28223128696768
"Sap30l",8.01504392080757,7.91013044443376,7.90709277737713,7.81599215987308,7.94771915869624,7.93298073688145,7.90058186351324,7.84906690294135,7.90071011066803,7.76525717982533,7.70461424383546,7.91961618354919,7.94227836194235,8.08008157178876
"Sapcd1",7.428275490094,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.25899652582281,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Sapcd2",7.10002704064862,7.37840292964196,7.32656417154425,7.10002704064862,7.40904939703048,7.39209605525857,7.21354162837782,7.10002704064862,7.25899652582281,7.28145119228746,7.10002704064862,7.30751190000743,7.42612741795521,7.29706362655115
"Sar1a",8.78436391763638,8.98090838754605,8.91814316919472,8.81847055388529,8.91501854090771,9.06183386708506,8.95565079437101,8.99095127743924,8.97672150065642,9.00019002737934,8.91187338473454,8.76071804680345,8.99688386470843,9.0553765418489
"Sar1b",7.93757871430327,8.03584455603185,7.90709277737713,8.04018485080048,8.31842525472141,8.01004657608846,8.00074675707929,7.98605843200554,8.24399311007753,8.19738945486132,8.03176593641037,8.23310230654763,7.97167405531596,8.35330552520595
"Saraf",9.39752682933405,9.25870550667653,9.28090725216041,9.42583968016566,9.56908070318678,9.46279187781104,9.040884957049,9.18012010410664,9.4372511049579,9.43103268239284,9.27185840470181,9.19773768828258,9.37434279595595,9.50562346059906
"Sardh",7.39978277872297,7.65422906890901,7.56550362491548,7.46075406490068,7.52046962257682,7.51237572208462,7.10002704064862,7.66270531357672,7.43665868495001,7.55501415555522,7.59012593547032,7.54684401934188,7.23339306294794,7.52447318709857
"Sarm1",8.71793004141727,8.87659734839797,8.79382978437844,8.69037377832906,8.44082009527549,8.64526604045684,8.73657631545383,8.8657766697955,8.66707359732524,8.43453379952744,8.36230133520614,8.62729976113069,8.68074802704357,8.52180713529741
"Sarnp",7.79122051353015,7.67656793289242,7.72639659815242,7.79369194267018,8.03431364798773,7.74874988501804,7.91573024183934,7.96795131769801,8.01863705550584,7.8817591757444,7.80948967736042,7.75117638914623,7.59675747404488,7.8632475786772
"Sars",8.84318417358599,9.08201090936768,9.00821714071518,9.02398980069172,9.10766981227398,8.97463629843805,8.95832120561481,8.90650841171855,9.12720668865606,9.06862286761297,9.12799294458091,9.05737668442765,9.1127718925066,9.14402799386388
"Sars2",7.61737715831411,7.95433918182923,7.86824695482571,7.65398464799255,7.90047875847082,7.65679070463288,7.77511426085971,7.9770572249625,7.73118144047027,7.63146746022321,7.73801366147438,7.99852645132912,7.59675747404488,7.73881521854954
"Sart1",8.47498385262659,8.65702295492679,8.756708730678,8.7601536989482,8.92087413826699,8.63369081642412,8.83495307840276,8.67421057769149,8.78448807706747,8.86074577650287,8.67555279587172,8.87738270333181,8.90425027201267,8.76909495810118
"Sart3",8.69492041234911,8.42797542881872,8.71186866322088,8.7720483867333,8.73497749598284,8.71598132517452,8.51439852798136,8.64278953383422,8.61585180833501,8.65722136942646,8.61805290497311,8.67350651606808,8.64777412465602,8.58979117297134
"Sash1",9.2157826345905,9.22002324118974,9.29528834678304,9.39487744321506,9.0405052985288,9.30155001560557,9.37916095134075,9.11089087595826,9.14312783126653,9.08926892919466,9.50408063557592,9.16279797063225,9.13856768241501,9.21604453887123
"Sash3",7.10002704064862,7.10002704064862,7.21338284729887,7.10002704064862,7.26543178697366,7.10002704064862,7.10002704064862,7.28361934174667,7.25899652582281,7.30947169382061,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Sass6",7.428275490094,7.58071008155386,7.35323840666608,7.52260740949492,7.53622324287458,7.63117588945975,7.50805403323468,7.46647357923051,7.58792349470651,7.49100870730674,7.41540415663434,7.53071249581236,7.42612741795521,7.37846313860718
"Sat1",7.87379370766964,7.92515850482414,7.60452558897725,7.85847520851313,7.80482003735387,7.78988707900912,8.00074675707929,7.99495813067156,8.02505214187813,7.90805036565313,8.0937387305199,7.75117638914623,7.98122976288102,7.97570078626698
"Sat2",7.10002704064862,7.2609135000678,7.42007150328589,7.35543088193608,7.52046962257682,7.47666030197681,7.29653884316416,7.60063924829186,7.45477905263761,7.39596755525698,7.52908690387331,7.4780847374248,7.49899505092052,7.37846313860718
"Satb1",8.29630379170569,8.28198829760413,8.07011504477928,8.47680206283953,8.24574673266246,8.52803490487186,8.32707712640233,8.64733148076552,8.36134965720202,8.22431815939866,8.12632133724744,8.47147260609925,8.46656931156215,8.38482676782505
"Satb2",8.48624778458977,8.78742849810033,8.58786737677373,8.35756251324888,8.5423877030669,8.97171964751075,8.89819334305489,8.8657766697955,8.64686050796195,8.80017213472857,9.04815043647536,9.0323999474277,8.81235439765269,8.70134221532977
"Satl1",7.10002704064862,7.10002704064862,7.10002704064862,7.32128530229611,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Sav1",7.87379370766964,7.81263956451321,7.84387119920349,7.74660730160395,7.7036825507933,7.66914570740301,7.90819518324196,7.61688638550334,7.61270583691737,7.78872857354555,7.63116899682247,7.9521590797784,7.74815307379793,7.74855720091226
"Saxo2",7.28981353680072,7.10002704064862,7.10002704064862,7.43756555975893,7.36134080879668,7.41540827900818,7.10002704064862,7.10002704064862,7.29467494664535,7.39596755525698,7.30672433774387,7.51393348102726,7.33085972258021,7.37846313860718
"Saysd1",7.33238350298076,7.58071008155386,7.50748677081771,7.54125574462323,7.78586734157911,7.69304533620016,7.53809569310001,7.4429209371312,7.66977992357161,7.63146746022321,7.33863266797079,7.43836460307981,7.45213148563627,7.64281378250392
"Sbds",8.03328636088778,8.38456514282465,8.15779826068332,8.22890718092203,8.39545538040057,8.00267118832736,8.27924252068834,8.23935197326627,8.26861779986895,8.31299084251143,7.94900958060517,8.13008039567588,8.28885963976863,8.18943299698277
